488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,486,486,512,553,553,553,553,553,553,553,553,553,553,553,514,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,486,486,486,486,512,553,554,47,47,47,47,47,47,47,47,47,47,47,552,553,514,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,486,486,486,512,553,553,553,553,553,554,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,552,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,514,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,486,486,486,512,553,554,47,211,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,552,514,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,486,512,553,554,47,47,47,211,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,211,211,211,211,211,211,211,47,47,47,47,47,47,47,47,47,47,552,514,486,486,486,486,486,486,486,486,486,512,553,514,486,486,486,486,486,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,512,553,553,554,47,47,47,47,47,211,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,211,211,47,47,47,47,47,47,211,211,211,211,211,211,211,47,47,47,47,47,552,553,553,553,553,553,553,553,553,553,554,47,552,514,486,486,486,486,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,531,47,47,47,47,47,47,47,47,211,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,211,47,506,507,507,507,507,507,507,508,47,47,47,47,47,211,211,211,211,211,47,47,47,47,47,47,70,70,70,70,70,70,70,70,552,553,514,486,486,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,512,554,47,47,47,70,70,47,47,47,211,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,211,47,47,529,512,553,553,553,553,514,558,507,507,507,507,508,47,47,47,47,211,211,47,47,47,47,48,268,223,223,223,223,223,225,268,46,47,529,486,486,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,531,47,47,47,48,73,73,70,70,70,211,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,211,211,70,70,70,529,73,73,46,47,47,552,553,553,553,553,514,531,47,47,47,47,47,211,211,211,47,47,48,268,54,54,54,54,54,54,268,46,47,529,486,486,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,512,554,47,47,47,47,95,73,96,96,96,98,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,98,96,96,96,96,73,73,96,46,47,47,47,47,47,47,47,529,531,47,47,47,47,47,47,47,211,47,47,48,268,54,54,54,54,54,54,268,46,47,529,486,486,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,512,554,47,47,47,47,47,48,73,46,47,47,211,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,47,47,47,47,529,73,46,47,47,47,47,47,47,47,47,529,531,47,47,47,47,47,47,47,211,47,47,48,268,54,54,54,54,54,54,268,46,506,560,486,486,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,531,47,47,47,47,47,47,48,73,46,47,47,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,47,47,47,47,552,73,46,47,47,47,47,47,47,47,47,529,558,508,47,47,47,47,47,47,211,211,211,48,199,225,223,223,223,223,223,200,506,560,486,486,486,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,531,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,552,514,531,47,47,47,47,47,47,47,47,211,211,211,211,24,24,24,506,507,507,560,486,486,486,486,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,512,554,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,529,558,508,47,47,47,47,47,47,47,47,47,47,47,47,47,506,560,486,486,486,486,486,486,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,512,554,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,70,70,70,70,70,70,70,47,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,529,486,531,47,47,47,47,47,47,47,47,47,47,47,506,507,560,486,486,486,486,486,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,48,73,96,96,96,96,96,73,46,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,529,486,531,47,47,47,47,47,47,47,47,47,47,506,560,486,486,486,486,486,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,48,73,46,47,47,47,48,73,46,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,529,486,558,507,507,507,508,47,47,47,47,506,507,560,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,48,73,46,47,47,47,48,73,46,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,529,486,486,486,486,486,531,47,47,47,47,529,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,48,73,69,70,70,70,71,73,46,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,552,553,553,553,514,486,531,47,47,506,507,560,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,48,95,96,96,98,96,96,96,46,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,558,507,508,529,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,558,560,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,552,553,514,486,486,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,558,508,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,531,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,47,70,70,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,531,47,47,47,47,47,47,47,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,211,211,48,73,73,46,48,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,71,73,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,211,70,71,73,73,69,71,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,48,73,73,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,98,96,50,96,96,96,96,73,73,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,48,96,96,46,47,47,47,47,47,47,506,507,578,120,47,47,47,47,47,47,47,211,47,47,47,47,47,47,95,96,46,47,47,47,47,47,47,47,47,47,47,47,47,47,506,560,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,506,560,486,489,576,47,47,47,47,47,47,47,211,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,531,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,531,47,47,47,47,47,47,47,211,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,512,554,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,531,47,47,47,47,47,47,211,211,47,47,47,47,47,47,47,47,506,507,508,47,47,47,47,47,47,47,47,47,47,506,560,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,211,211,211,211,211,47,47,47,47,529,486,486,443,599,47,47,47,47,47,211,211,47,47,47,47,47,47,47,47,47,529,486,531,47,47,47,47,47,47,47,47,47,47,529,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,531,47,47,47,47,47,47,47,211,211,211,211,211,47,47,47,47,529,486,486,534,263,120,47,47,211,211,211,47,47,47,47,47,47,47,47,47,47,552,553,554,47,47,47,47,47,47,47,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,512,554,47,47,47,47,47,47,47,211,211,211,211,211,211,211,211,211,56,56,56,56,56,56,211,211,211,211,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,506,560,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,211,211,211,211,211,211,211,211,211,56,56,56,56,56,56,211,211,211,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,211,211,211,211,211,47,47,47,47,529,439,439,489,490,576,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,506,560,486,486,486,486,531,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,506,560,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,506,560,486,486,486,486,486,531,47,47,47,47,47,47,47,47,70,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,47,47,47,47,47,47,506,560,486,486,486,486,486,486,649,120,47,47,70,47,47,47,506,33,507,507,507,559,559,508,47,47,47,47,47,47,47,47,47,47,506,560,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,47,47,47,47,47,506,560,486,486,486,486,486,486,486,489,580,507,507,33,507,507,507,560,33,486,486,486,486,486,531,47,47,47,47,47,47,47,47,47,47,529,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,47,47,47,47,506,560,486,486,486,443,444,445,486,486,486,486,486,486,33,486,486,486,486,33,486,486,486,486,486,531,47,47,47,47,47,47,47,47,47,47,529,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,47,47,47,506,560,486,486,486,486,466,142,468,486,486,486,486,486,393,56,56,56,56,56,56,394,374,375,376,486,558,508,47,47,47,47,47,47,47,47,47,529,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,47,47,47,529,486,486,486,486,486,489,490,491,374,375,375,376,486,485,439,439,439,439,439,439,462,397,488,368,376,486,531,47,47,47,47,47,47,47,47,47,552,445,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,531,47,47,47,47,47,47,47,47,47,47,47,529,486,486,374,375,375,375,375,375,369,488,488,368,375,375,375,375,375,375,375,375,375,369,488,488,488,399,531,47,47,47,47,47,47,47,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,558,508,47,47,47,47,47,47,47,47,47,506,560,486,375,369,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,399,558,508,47,47,47,47,47,47,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,47,506,560,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,368,376,558,507,508,70,47,47,47,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,47,506,560,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,368,376,486,558,33,507,508,47,47,47,47,552,514,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,47,506,560,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,368,376,486,416,486,531,47,47,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,47,47,47,47,47,506,560,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,368,375,375,375,531,47,47,47,47,47,529,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,558,508,47,47,47,506,560,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,531,47,47,47,47,47,552,445,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,558,508,47,47,529,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,558,508,47,47,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,558,508,506,560,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,558,508,47,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,531,529,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,558,508,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,558,560,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,512,553,514,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,531,47,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,512,554,47,552,553,553,514,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,558,508,47,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,531,47,47,47,47,47,529,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,558,508,47,529,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,512,554,47,47,47,47,47,529,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,558,507,560,486,486,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488
